60454947,1.4,1348332405.38,2012/09/22 16:46:45,2012/09/22 09:46:45 PDT,"30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican, OR",43.7423,-121.2412,0.7,0.4
60070613,0.7,1407277462.28,2014/08/05 22:24:22,2014/08/05 15:24:22 PDT,"14.6 km (   9.1 mi) ENE (  73. azimuth) from Poulsbo, WA",47.7727,-122.4583,5.0,3.1
10819498,1.3,1312364068.28,2011/08/03 09:34:28,2011/08/03 02:34:28 PDT,"12.0 km (   7.5 mi) SSW ( 214. azimuth) from Newhalem, WA",48.5837,-121.3345,12.4,7.7
10810738,2.0,1299018168.7,2011/03/01 22:22:48,2011/03/01 14:22:48 PST,"9.1 km (   5.6 mi) SW  ( 217. azimuth) from Kennewick, WA",46.1377,-119.1933,4.7,2.9
60757532,1.7,1399393585.88,2014/05/06 16:26:25,2014/05/06 09:26:25 PDT,"15.3 km (   9.5 mi) NNE (  15. azimuth) from Portland, OR",45.6678,-122.5682,13.6,8.4
60967481,1.9,1423746615.39,2015/02/12 13:10:15,2015/02/12 05:10:15 PST,"24.0 km (  14.9 mi) SSW ( 200. azimuth) from Bellingham, WA",48.5607,-122.5960,22.1,13.7
10821018,1.5,1312895567.88,2011/08/09 13:12:47,2011/08/09 06:12:47 PDT,"11.2 km (   7.0 mi) N   ( 349. azimuth) from Morton, WA",46.6572,-122.3028,14.8,9.2
60847567,1.3,1408390557.85,2014/08/18 19:35:57,2014/08/18 12:35:57 PDT,"42.2 km (  26.2 mi) NNE (  13. azimuth) from Roseburg, OR",43.5867,-123.2252,0.0,0.0
10807748,0.9,1290047266.82,2010/11/18 02:27:46,2010/11/17 18:27:46 PST,"17.9 km (  11.1 mi) WNW ( 288. azimuth) from Klamath Falls, OR",42.2757,-121.9872,12.1,7.5
60483851,1.8,1351887270.06,2012/11/02 20:14:30,2012/11/02 13:14:30 PDT,"33.6 km (  20.9 mi) WSW ( 237. azimuth) from Morton, WA",46.3917,-122.6407,0.0,0.0
