10807748,0.9,1290047266.82,2010/11/18 02:27:46,2010/11/17 18:27:46 PST,"17.9 km (  11.1 mi) WNW ( 288. azimuth) from Klamath Falls, OR",42.2757,-121.9872,12.1,7.5
61036017,1.3,1435649587.49,2015/06/30 07:33:07,2015/06/30 00:33:07 PDT,"19.1 km (  11.9 mi) ESE ( 106. azimuth) from Friday Harbor, WA",48.4875,-122.7555,26.8,16.6
10784023,1.0,1262640125.08,2010/01/04 21:22:05,2010/01/04 13:22:05 PST,"13.9 km (   8.6 mi) ESE ( 115. azimuth) from Maupin, OR",45.1225,-120.9192,15.6,9.6
60475917,0.7,1353251524.73,2012/11/18 15:12:04,2012/11/18 07:12:04 PST,"6.9 km (   4.3 mi) ESE ( 105. azimuth) from Poulsbo, WA",47.7183,-122.5555,16.4,10.2
60381542,0.9,1329952097.48,2012/02/22 23:08:17,2012/02/22 15:08:17 PST,"6.8 km (   4.2 mi) SE  ( 144. azimuth) from Enumclaw, WA",47.1558,-121.9350,0.0,0.0
60491177,0.9,1358004284.54,2013/01/12 15:24:44,2013/01/12 07:24:44 PST,"66.9 km (  41.6 mi) NE  (  51. azimuth) from Portland, OR",45.9133,-121.9503,4.8,3.0
10819448,1.4,1308544576.03,2011/06/20 04:36:16,2011/06/19 21:36:16 PDT,"11.8 km (   7.4 mi) SW  ( 221. azimuth) from Concrete, WA",48.4602,-121.8543,6.9,4.3
60993631,1.5,1428210908.09,2015/04/05 05:15:08,2015/04/04 22:15:08 PDT,"39.7 km (  24.7 mi) ENE (  58. azimuth) from Diablo, WA",48.903,-120.6822,10.2,6.3
60703897,2.4,1393540122.9,2014/02/27 22:28:42,2014/02/27 14:28:42 PST,"66.5 km (  41.3 mi) W   ( 260. azimuth) from Penticton, BC",49.3955,-120.4893,0.0,0.0
10830618,1.5,1316791808.37,2011/09/23 15:30:08,2011/09/23 08:30:08 PDT,"5.2 km (   3.2 mi) WNW ( 295. azimuth) from The Dalles, OR",45.615,-121.2333,1.1,0.7
