10808758,1.1,1290580156.8,2010/11/24 06:29:16,2010/11/23 22:29:16 PST,"9.0 km (   5.6 mi) ENE (  73. azimuth) from Duvall, WA",47.7658,-121.8697,6.4,4.0
10830543,1.5,1321387333.66,2011/11/15 20:02:13,2011/11/15 12:02:13 PST,"28.0 km (  17.4 mi) ESE ( 104. azimuth) from Grants Pass, OR",42.378,-122.9962,0.0,0.0
60681512,0.8,1391205583.55,2014/01/31 21:59:43,2014/01/31 13:59:43 PST,"25.6 km (  15.9 mi) NE  (  42. azimuth) from Longview, WA",46.3087,-122.7215,0.0,0.0
60996176,0.8,1428529129.39,2015/04/08 21:38:49,2015/04/08 14:38:49 PDT,"48.2 km (  29.9 mi) S   ( 175. azimuth) from Port Angeles, WA",47.6837,-123.3843,9.0,5.6
60608997,0.7,1381483012.34,2013/10/11 09:16:52,2013/10/11 02:16:52 PDT,"5.0 km (   3.1 mi) SE  ( 138. azimuth) from Bremerton, WA",47.533,-122.5853,18.1,11.2
61002927,1.2,1431640701.86,2015/05/14 21:58:21,2015/05/14 14:58:21 PDT,"16.1 km (  10.0 mi) S   ( 173. azimuth) from Morton, WA",46.4147,-122.2482,0.0,0.0
61029097,0.8,1434604732.09,2015/06/18 05:18:52,2015/06/17 22:18:52 PDT,"7.6 km (   4.7 mi) E   (  89. azimuth) from Bremerton, WA",47.568,-122.5292,24.2,15.0
60381542,0.9,1329952097.48,2012/02/22 23:08:17,2012/02/22 15:08:17 PST,"6.8 km (   4.2 mi) SE  ( 144. azimuth) from Enumclaw, WA",47.1558,-121.9350,0.0,0.0
61022161,2.6,1432459294.91,2015/05/24 09:21:34,2015/05/24 02:21:34 PDT,"11.1 km (   6.9 mi) E   (  99. azimuth) from Monroe, WA",47.8412,-121.8245,20.2,12.5
60551016,1.9,1373490887.57,2013/07/10 21:14:47,2013/07/10 14:14:47 PDT,"66.5 km (  41.3 mi) W   ( 260. azimuth) from Penticton, BC",49.3998,-120.4902,0.0,0.0
